FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|COUNTY_NAME|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|MAP_NAME|DATE_CREATED|DATE_EDITED
263610|Mill Creek|Stream|CA|Shasta|40.751266|-121.934441|40.7484887|-121.8372162|643|Montgomery Creek|01/19/1981|01/28/2016
263611|Mill Creek|Stream|CA|Trinity|40.7901386|-123.4455959|40.7440284|-123.4533722|287|Ironside Mountain|01/19/1981|03/25/2016
263612|Mill Creek|Stream|CA|Modoc|41.2343399|-120.3416139|41.3448951|-120.2116108|1543|Jess Valley|01/19/1981|08/31/2016
263613|Mill Creek|Stream|CA|Siskiyou|41.4290279|-122.9564235|41.404582|-123.0330932|1151|Etna|01/19/1981|02/01/2016
263614|Mill Creek|Stream|CA|Siskiyou|41.5970808|-122.9605906|41.5301348|-123.080318|851|Greenview|01/19/1981|02/01/2016
263615|Mill Creek|Stream|CA|Modoc|41.6365597|-120.2174481|41.6362815|-120.2835611|1431|Lake City|01/19/1981|08/31/2016
263616|Mill Creek|Stream|CA|Del Norte|41.7917804|-124.0842446|41.7341667|-124.0986111|25|Hiouchi|01/19/1981|03/25/2016
263623|Mill Gulch|Valley|CA|Siskiyou|41.5673645|-122.6858608|41.5611111|-122.6433333|1058|Duzel Rock|01/19/1981|02/01/2016
263625|Millberry Canyon|Valley|CA|Alpine|38.7229612|-119.8287891|38.7386111|-119.8647222|1992|Markleeville|01/19/1981|08/10/2016
263626|Millberry Creek|Stream|CA|Alpine|38.6946279|-119.7779545|38.7361111|-119.8672222|1671|Markleeville|01/19/1981|08/10/2016
263627|Miller Creek|Stream|CA|Sierra|39.4707277|-120.9221718|39.4875|-120.9055556|1141|Pike|01/19/1981|05/31/2016
263628|Miller Creek|Stream|CA|Plumas|39.8321172|-120.7521686|39.8311111|-120.7802778|1357|Blue Nose Mountain|01/19/1981|08/31/2016
263629|Miller Creek|Stream|CA|Plumas|40.1476628|-121.2396867|40.1688889|-121.235|1333|Almanor|01/19/1981|08/31/2016
263631|Miller Creek|Stream|CA|Trinity|40.7631979|-123.1389206|40.7393093|-123.1400312|411|Helena|01/19/1981|03/25/2016
263641|Miller Valley|Valley|CA|Shasta|40.645989|-121.8683267|40.6655556|-121.8388889|759|Miller Mountain|01/19/1981|02/01/2016
263645|Million Dollar Creek|Stream|CA|Nevada|39.2196196|-120.8607738|39.2397222|-120.8519444|788|Dutch Flat|01/19/1981|05/31/2016
263649|Mills Creek|Stream|CA|El Dorado|38.6712933|-120.7427106|38.6933333|-120.7152778|672|Camino|01/19/1981|05/31/2016
263650|Mills Creek|Stream|CA|Trinity|40.9545804|-123.3736554|40.9711111|-123.3686111|452|Jim Jam Ridge|01/19/1981|03/25/2016
263658|Milton Creek|Stream|CA|Sierra|39.5649004|-120.5846588|39.5213889|-120.5347222|1471|Haypress Valley|01/19/1981|05/31/2016
263676|Miners Creek|Stream|CA|Trinity|40.6345865|-123.3225332|40.6845867|-123.2428101|559|Big Bar|01/19/1981|03/25/2016
263677|Miners Creek|Stream|CA|Humboldt|41.2479026|-123.7750637|41.2573473|-123.7161736|53|French Camp Ridge|01/19/1981|03/25/2016
263678|Miners Creek|Stream|CA|Siskiyou|41.3895857|-122.8714208|41.3295861|-122.8986437|893|McConaughy Gulch|01/19/1981|02/01/2016
263682|Mingo Creek|Stream|CA|Humboldt|40.7904152|-123.5661558|40.7816667|-123.6|208|Hennessy Peak|01/19/1981|03/25/2016
263684|Minnehaha Creek|Stream|CA|Trinity|41.1237573|-122.6994676|41.1357009|-122.756414|804|Carrville|01/19/1981|03/25/2016
263688|Minnow Creek|Stream|CA|Shasta|40.8195999|-121.9355521|40.8127778|-121.8975|629|Montgomery Creek|01/19/1981|02/01/2016
263691|Minon Creek|Stream|CA|Humboldt|40.8068019|-123.748942|40.8155556|-123.6955556|430|Grouse Mountain|01/19/1981|03/25/2016
263692|Minor Creek|Stream|CA|Humboldt|40.9606853|-123.8364482|40.9238889|-123.775|222|Lord-Ellis Summit|01/19/1981|03/25/2016
263700|Mississippi Creek|Stream|CA|Mendocino|39.7626553|-122.984727|39.7257112|-123.0200054|592|Mendocino Pass|01/19/1981|03/25/2016
263709|Mitchell Canyon|Valley|CA|Sierra|39.5699084|-120.0302009|39.5676868|-119.9882554|1755|Dog Valley|12/12/1980|03/14/2011
263710|Mitchell Canyon|Valley|CA|Tulare|36.5221706|-119.0114931|36.5212049|-118.9923529|267|Auckland|01/19/1981|12/04/2014
263717|Moccasin Creek|Stream|CA|Plumas|40.0765578|-120.9285662|40.065|-120.9163889|1062|Crescent Mills|01/19/1981|08/31/2016
263722|Moffett Creek|Stream|CA|Siskiyou|41.6062494|-122.8616993|41.4629211|-122.7114166|826|Fort Jones|01/19/1981|02/01/2016
263725|Mohawk Creek|Stream|CA|Plumas|39.7460104|-120.5899397|39.6958333|-120.6086111|1338|Clio|01/19/1981|08/31/2016
263727|Mohawk Valley|Valley|CA|Plumas|39.8062863|-120.6552205|39.6807349|-120.480213|1304|Johnsville|01/19/1981|08/31/2016
263734|Molasses Creek|Stream|CA|Humboldt|40.995962|-123.8558942|40.9941667|-123.8230556|195|Lord-Ellis Summit|01/19/1981|03/25/2016
263736|Money Creek|Stream|CA|Nevada|39.3818448|-120.6527133|39.3891667|-120.6261111|1720|Graniteville|01/19/1981|05/31/2016
263737|Monitor Creek|Stream|CA|Alpine|38.6604619|-119.7279531|38.6547222|-119.6655556|1741|Heenan Lake|01/19/1981|08/10/2016
263741|Monkey Creek|Stream|CA|Trinity|40.7487525|-123.2775346|40.7408333|-123.3244444|383|Big Bar|01/19/1981|03/25/2016
263760|Monte Carlo Creek|Stream|CA|Placer|39.3051848|-120.0732501|39.2788889|-120.0625|1972|Martis Peak|01/19/1981|05/31/2016
263762|Monte Creek|Stream|CA|Siskiyou|41.3704052|-123.4464458|41.3475|-123.4413889|181|Orleans Mountain|01/19/1981|02/01/2016
263770|Montgomery Creek|Stream|CA|Shasta|40.8532112|-121.9622196|40.8272222|-121.8827778|388|Montgomery Creek|01/19/1981|02/01/2016
263773|Montgomery Gulch|Valley|CA|Mariposa|37.7041816|-119.9537271|37.753773|-119.9430523|843|Kinsley|01/19/1981|04/24/2017
263783|Moody Creek|Stream|CA|Shasta|40.6526506|-122.3300068|40.7187609|-122.3794537|192|City of Shasta Lake|01/19/1981|02/01/2016
263786|Moon Creek|Stream|CA|Humboldt|40.9762404|-123.8453378|40.99|-123.8258333|210|Lord-Ellis Summit|01/19/1981|03/31/2016
263792|Moonlight Creek|Stream|CA|Plumas|40.1715592|-120.7924524|40.2601696|-120.8280096|1124|Moonlight Peak|01/19/1981|08/31/2016
263798|Moonshine Creek|Stream|CA|Yuba|39.3876698|-121.0960657|39.4258333|-121.0875|428|Camptonville|01/19/1981|05/31/2016
263800|Moore Creek|Stream|CA|Shasta|40.883485|-122.2297272|40.8883333|-122.2447222|330|Bollibokka Mountain|01/19/1981|02/01/2016
263802|Moore Flat Creek|Stream|CA|Nevada|39.4304516|-120.8666126|39.4125|-120.8486111|806|Alleghany|01/19/1981|05/31/2016
263811|Moosehead Creek|Stream|CA|Shasta|41.2065488|-121.7974949|41.1738889|-121.8361111|1279|Dead Horse Summit|01/19/1981|02/01/2016
263814|Morehouse Creek|Stream|CA|Siskiyou|41.3184631|-123.380887|41.369298|-123.2897725|305|Orleans Mountain|01/19/1981|02/01/2016
263817|Morek Creek|Stream|CA|Humboldt|41.2759575|-123.8328434|41.2315138|-123.8278426|39|Johnsons|01/19/1981|03/31/2016
263820|Morgan Creek|Stream|CA|Siskiyou|41.9179003|-123.3506112|41.9228995|-123.3781121|663|Figurehead Mountain|01/19/1981|02/01/2016
263821|Morgan Creek|Stream|CA|Inyo|37.3610446|-118.699008|37.389934|-118.7503991|2398|Mount Tom|01/19/1981|08/10/2016
263822|Morgan Creek|Stream|CA|Humboldt|40.6512493|-123.7508805|40.6215275|-123.7428234|423|Board Camp Mountain|01/19/1981|03/31/2016
263845|Morrison Creek|Stream|CA|Lake|39.0957262|-122.8041587|39.1111111|-122.7672222|405|Lucerne|01/19/1981|03/31/2016
263851|Morrow Creek|Stream|CA|Plumas|39.8560008|-121.0930136|39.8832228|-121.0977362|1311|Dogwood Peak|01/19/1981|08/31/2016
263854|Morton Creek|Stream|CA|Plumas|40.2382266|-120.7482848|40.2885052|-120.7113398|1341|Kettle Rock|01/19/1981|08/31/2016
263857|Mosquito Creek|Stream|CA|Nevada|39.2682272|-120.9999478|39.2822222|-120.9705556|767|North Bloomfield|01/19/1981|05/31/2016
263858|Mosquito Creek|Stream|CA|Yuba|39.4137809|-121.0688431|39.4361111|-121.0755556|536|Camptonville|01/19/1981|05/31/2016
263859|Mosquito Creek|Stream|CA|Butte|39.6962746|-121.3732987|39.7113889|-121.3405556|385|Brush Creek|01/19/1981|02/01/2016
263860|Mosquito Creek|Stream|CA|Plumas|40.0609976|-121.2005188|40.1091667|-121.1930556|805|Caribou|01/19/1981|08/31/2016
263861|Mosquito Creek|Stream|CA|Lassen|41.1762852|-120.2079978|41.1391667|-120.1927778|2037|Emerson Peak|01/19/1981|08/31/2016
263862|Mosquito Creek|Stream|CA|El Dorado|38.7801802|-120.7582661|38.791847|-120.7063197|360|Garden Valley|01/19/1981|05/31/2016
263863|Mosquito Creek|Stream|CA|Shasta|40.9529272|-122.4316804|40.9620927|-122.5108502|349|Lamoine|01/19/1981|02/01/2016
263896|Mountain Chief Creek|Stream|CA|Placer|39.0998997|-120.7540989|39.1210115|-120.7140982|1166|Foresthill|01/19/1981|05/31/2016
263901|Mountain House Creek|Stream|CA|Siskiyou|41.4145899|-122.6261352|41.4172222|-122.59|1395|China Mountain|01/19/1981|12/17/2015
263913|Mountaineer Creek|Stream|CA|Alpine|38.7357392|-119.6454497|38.6726851|-119.6082264|1918|Heenan Lake|01/19/1981|08/10/2016
263916|Mowitz Creek|Stream|CA|Modoc|41.8396056|-121.0777555|41.6757202|-120.9599705|1367|Pinnacle Lake|01/19/1981|08/31/2016
263920|Mud Creek|Stream|CA|Trinity|40.3676455|-123.3216939|40.3572222|-123.3288889|701|Forest Glen|01/19/1981|02/01/2016
263921|Mud Creek|Stream|CA|Humboldt|41.3740148|-123.506726|41.3663889|-123.5280556|354|Orleans|01/19/1981|02/01/2016
263922|Mud Creek|Stream|CA|Siskiyou|41.5431789|-123.5308943|41.5455556|-123.5441667|245|Dillon Mountain|01/19/1981|12/17/2015
263923|Mud Creek|Stream|CA|Trinity|40.1868131|-123.5289163|40.2415351|-123.4833612|298|Alderpoint|01/19/1981|02/01/2016
263924|Mud Creek|Stream|CA|Plumas|40.335441|-121.2063542|40.4137744|-121.2269118|1374|Chester|01/19/1981|08/31/2016
263973|Murphy Creek|Stream|CA|Mono|38.3710284|-119.1954305|38.3990829|-119.3001579|1929|Bridgeport|01/19/1981|08/10/2016
263974|Murphy Creek|Stream|CA|Mendocino|39.8537651|-123.1430668|39.9168198|-123.1533462|469|Covelo East|01/19/1981|02/01/2016
263983|Murry Creek|Stream|CA|Tulare|36.6130039|-119.0909428|36.6521699|-119.0195521|437|Auckland|01/19/1981|12/13/2015
263987|Musick Creek|Stream|CA|Fresno|37.0913369|-119.382351|37.0824475|-119.3109587|1014|Auberry|01/19/1981|12/13/2015
263990|Musser and Jarvis Creek|Stream|CA|Alpine|38.6901838|-119.8090666|38.6680556|-119.8672222|1731|Markleeville|01/19/1981|08/10/2016
263995|Mynot Creek|Stream|CA|Del Norte|41.553175|-124.0570187|41.5644444|-124.005|6|Requa|01/19/1981|02/01/2016
263997|Myrtle Creek|Stream|CA|Del Norte|41.8012247|-124.0542437|41.8803904|-124.0600786|37|Hiouchi|01/19/1981|02/01/2016
264001|Nanny Creek|Stream|CA|Tehama|40.3534922|-121.5699798|40.397659|-121.5433132|1511|Mineral|01/19/1981|02/01/2016
264004|Natchez Creek|Stream|CA|Butte|39.4293333|-121.3352408|39.4938889|-121.3197222|334|Rackerby|01/19/1981|02/01/2016
264006|Natuket Creek|Stream|CA|Siskiyou|41.4012367|-123.503115|41.3908333|-123.5483333|169|Bark Shanty Gulch|01/19/1981|02/01/2016
264008|Naufus Creek|Stream|CA|Trinity|40.4751437|-123.3644752|40.4588889|-123.2805556|834|Naufus Creek|01/19/1981|02/01/2016
264010|Nawtawaket Creek|Stream|CA|Shasta|40.9507075|-122.2394502|40.9823738|-122.2811188|337|Bollibokka Mountain|01/19/1981|02/01/2016
264016|Ned Gulch|Valley|CA|Mariposa|37.6697309|-119.901464|37.7550649|-119.8499098|406|Kinsley|01/19/1981|04/21/2017
264028|Negro Camp Gulch|Valley|CA|Lassen|40.846552|-121.3510867|40.8394444|-121.3038889|1375|Jellico|01/19/1981|08/31/2016
264031|Negro Creek|Stream|CA|Siskiyou|41.8056858|-123.0975432|41.8341667|-123.0794444|445|Hamburg|01/19/1981|02/01/2016
264043|Nelson Creek|Stream|CA|Plumas|39.8582266|-120.8657841|39.8005556|-120.8080556|1167|Blue Nose Mountain|01/19/1981|08/31/2016
264044|Nelson Creek|Stream|CA|Tehama|40.3184834|-122.8575173|40.295|-122.8747222|657|Beegum|01/19/1981|02/01/2016
264045|Nelson Creek|Stream|CA|Trinity|40.9968131|-122.6280757|40.9618134|-122.6166863|722|Trinity Center|01/19/1981|02/01/2016
264046|Nelson Creek|Stream|CA|Shasta|41.0218244|-121.9047179|41.0943257|-121.8216605|520|Big Bend|01/19/1981|02/01/2016
264057|New Gulch|Valley|CA|Shasta|40.3480543|-122.8628676|40.3727761|-122.8690045|509|Beegum|01/19/1981|12/04/2014
264066|New York Creek|Stream|CA|Yuba|39.4793328|-121.2532945|39.5179432|-121.2971849|686|Rackerby|01/19/1981|05/31/2016
264074|Newhouse Creek|Stream|CA|Mendocino|39.7807106|-123.0519516|39.7588889|-123.0513889|764|Newhouse Ridge|01/19/1981|02/01/2016
264078|Newtown Creek|Stream|CA|Shasta|40.638206|-122.3680637|40.6698721|-122.4197327|192|City of Shasta Lake|01/19/1981|02/01/2016
264082|Ney Springs Creek|Stream|CA|Siskiyou|41.2665417|-122.313066|41.2218183|-122.3722346|861|City of Mount Shasta|01/19/1981|02/01/2016
264085|Nichols Canyon|Valley|CA|Fresno|37.0799153|-118.8614456|37.0453797|-118.8585835|2486|Blackcap Mountain|01/19/1981|04/15/2017
264089|Nickowitz Creek|Stream|CA|Humboldt|41.457622|-123.8197901|41.4654004|-123.6961763|165|Blue Creek Mountain|01/19/1981|02/09/2016
264097|Ninemile Creek|Stream|CA|Modoc|41.9432234|-120.0546705|41.9633333|-120.0891667|1605|Lake Annie|01/19/1981|09/07/2016
264101|No Mans Creek|Stream|CA|Siskiyou|41.7301208|-123.5342264|41.7116667|-123.5463889|406|Bear Peak|01/19/1981|02/01/2016
264110|Noisy Creek|Stream|CA|Humboldt|40.867355|-123.7931111|40.8784648|-123.857835|315|Maple Creek|01/19/1981|02/09/2016
264112|Noland Gulch|Valley|CA|Siskiyou|41.2248655|-122.8772533|41.2284768|-122.8680863|1697|Deadman Peak|01/19/1981|02/01/2016
264119|North Branch Brushy Canyon|Valley|CA|Placer|39.0124018|-120.6507602|39.0096249|-120.6063145|871|Michigan Bluff|01/19/1981|02/18/2016
264120|North Branch Mosquito Creek|Stream|CA|Plumas|40.1109973|-121.1971854|40.1379415|-121.1974633|1264|Caribou|01/19/1981|08/31/2016
264121|North Branch Owl Creek|Stream|CA|Placer|39.0118425|-120.8877151|39.0193431|-120.8427127|710|Colfax|01/19/1981|06/16/2016
264124|North Canyon|Valley|CA|Mono|37.8999301|-118.7162417|37.856040900000004|-118.8476364|2018|Indian Meadows|01/19/1981|08/10/2016
264131|North Fork Ah Pah Creek|Stream|CA|Humboldt|41.4212333|-123.9417368|41.4434551|-124.0211833|17|Ah Pah Ridge|01/19/1981|06/23/2015
264132|North Fork Antelope Creek|Stream|CA|Tehama|40.2407137|-121.8624865|40.307381|-121.6210914|453|Panther Spring|01/19/1981|12/17/2015
264133|North Fork Bairs Creek|Stream|CA|Inyo|36.7068771|-118.20176|36.6554899|-118.2964825|1438|Manzanar|01/19/1981|02/18/2016
264134|North Fork Bear Creek|Stream|CA|Siskiyou|41.1937716|-121.706659|41.2197222|-121.7472222|1227|Pondosa|01/19/1981|12/17/2015
264135|North Fork Beegum Creek|Stream|CA|Shasta|40.3145937|-122.9769639|40.317093|-123.0561321|754|Platina|01/19/1981|12/17/2015
264136|North Fork Blackwood Creek|Stream|CA|Placer|39.0929625|-120.2132475|39.0894444|-120.2458333|1973|Homewood|01/19/1981|02/18/2016
264138|North Fork Bluff Creek|Stream|CA|Del Norte|41.4456786|-123.6750644|41.4761111|-123.6316667|841|Lonesome Ridge|01/19/1981|06/08/2016
264139|North Fork Boise Creek|Stream|CA|Humboldt|41.2623499|-123.4942244|41.2883333|-123.4716667|508|Orleans Mountain|01/19/1981|06/08/2016
264140|North Fork Briscoe Creek|Stream|CA|Glenn|39.5121024|-122.6074926|39.5176577|-122.6819386|424|Elk Creek|01/19/1981|12/21/2015
264141|North Fork Buckeye Creek|Stream|CA|Mono|38.1724182|-119.470999|38.1826953|-119.509334|2566|Buckeye Ridge|01/19/1981|08/17/2016
264142|North Fork Calf Creek|Stream|CA|Tehama|40.165437|-121.5627541|40.1602778|-121.5033333|1009|Onion Butte|01/19/1981|12/29/2015
264143|North Fork Camp Creek|Stream|CA|El Dorado|38.6551874|-120.2699153|38.6515766|-120.2460256|1990|Leek Spring Hill|01/19/1981|02/18/2016
264145|North Fork Canyon Creek|Stream|CA|Sierra|39.7018397|-120.8155022|39.7147222|-120.7961111|1547|Mount Fillmore|01/19/1981|02/18/2016
264146|North Fork Castle Creek|Stream|CA|Shasta|41.1545958|-122.360845|41.212929|-122.3977911|697|Dunsmuir|01/19/1981|12/29/2015
264147|North Fork Chatterdown Creek|Stream|CA|Shasta|40.9801531|-122.1863934|41.0165425|-122.1741711|411|Bollibokka Mountain|01/19/1981|12/29/2015
264150|North Fork Clark Creek|Stream|CA|Shasta|41.0948824|-121.7077682|41.1259934|-121.7266582|1132|Burney Falls|01/19/1981|12/29/2015
264151|North Fork Clear Creek|Stream|CA|Siskiyou|41.6818048|-122.810587|41.6925|-122.7836111|1002|Indian Creek Baldy|01/19/1981|12/29/2015
264153|North Fork Cottonwood Creek|Stream|CA|Mono|38.4215807|-119.4179411|38.4349144|-119.3723835|2281|Chris Flat|01/19/1981|08/17/2016
264154|North Fork Crooked Creek|Stream|CA|Mono|37.4927079|-118.1301008|37.4821515|-118.1762132|2963|Mount Barcroft|01/19/1981|08/17/2016
264155|North Fork Deer Creek|Stream|CA|Nevada|39.295452|-120.8860545|39.3148986|-120.7838281|958|North Bloomfield|01/19/1981|02/29/2016
264156|North Fork Dillon Creek|Stream|CA|Siskiyou|41.5928995|-123.5928405|41.6373418|-123.6708987|460|Dillon Mountain|01/19/1981|01/08/2016
264157|North Fork Dog Creek|Stream|CA|Shasta|40.931815|-122.5027942|40.9583333|-122.5202778|566|Damnation Peak|01/19/1981|01/08/2016
264158|North Fork Dry Creek|Stream|CA|Tehama|40.0957088|-122.647506|40.0855556|-122.6913889|426|Raglin Ridge|01/19/1981|01/08/2016
264159|North Fork Dunn Creek|Stream|CA|Del Norte|41.98766|-123.59947|41.999544|-123.54435|598|Polar Bear Mountain|01/19/1981|11/18/2010
264160|North Fork East Creek|Stream|CA|Modoc|41.2246181|-120.2299435|41.2779513|-120.2082768|1740|Emerson Peak|01/19/1981|08/31/2016
264161|North Fork Elder Creek|Stream|CA|Tehama|40.0132095|-122.5500018|40.0420977|-122.7988953|245|Lowrey|01/19/1981|01/08/2016
264162|North Fork Elk Creek|Stream|CA|Glenn|39.5984906|-122.5841604|39.5915458|-122.7208291|259|Elk Creek|01/19/1981|01/08/2016
264164|North Fork Fivemile Gulch|Valley|CA|Shasta|40.7537581|-122.6489078|40.7783333|-122.6627778|604|Papoose Creek|01/19/1981|01/08/2016
264165|North Fork French Creek|Stream|CA|Siskiyou|41.3806967|-122.8858656|41.3637509|-122.9628127|935|Etna|01/19/1981|01/08/2016
264166|North Fork Gray Creek|Stream|CA|Nevada|39.34986|-120.00328|39.34001|-119.95309|1913|Martis Peak|01/19/1981|04/27/2009
264170|North Fork Hensley Creek|Stream|CA|Tehama|40.107653|-122.7225075|40.095|-122.7491667|662|Raglin Ridge|01/19/1981|01/19/2016
264172|North Fork Kanaka Creek|Stream|CA|Sierra|39.4640631|-120.8385565|39.4955556|-120.8241667|1145|Alleghany|01/19/1981|04/12/2016
264173|North Fork Kelsey Creek|Stream|CA|Siskiyou|41.6506868|-123.1717128|41.6544444|-123.1936111|1114|Grider Valley|01/19/1981|01/19/2016
264176|North Fork Kingsbury Gulch|Valley|CA|Trinity|40.5162559|-123.1364157|40.5266667|-123.13|919|Hayfork|01/19/1981|03/09/2016
264178|North Fork Little Cow Creek|Stream|CA|Shasta|40.7693219|-121.8999956|40.7721002|-121.802493|882|Montgomery Creek|01/19/1981|01/26/2016
264179|North Fork Little Dry Creek|Stream|CA|Fresno|36.9671721|-119.5976385|37.0352275|-119.5270799|170|Academy|01/19/1981|11/30/2015
264180|North Fork Lone Pine Creek|Stream|CA|Inyo|36.58549|-118.2403683|36.5835461|-118.2867578|2560|Mount Langley|01/19/1981|08/10/2016
264181|North Fork Long Canyon|Valley|CA|El Dorado|38.7749032|-120.6096497|38.7705556|-120.5872222|987|Pollock Pines|01/19/1981|04/29/2016
264182|North Fork Long Canyon|Valley|CA|Placer|39.0210155|-120.5154789|39.0893493|-120.4385331|1254|Greek Store|01/19/1981|04/29/2016
264183|North Fork Lubken Creek|Stream|CA|Inyo|36.548823|-118.0773092|36.5107685|-118.194532|1304|Lone Pine|06/14/2000|08/17/2016
264184|North Fork McAfee Creek|Stream|CA|Mono|37.6235408|-118.1617727|37.6047222|-118.2327778|2250|Mount Barcroft|01/19/1981|08/10/2016
264185|North Fork Mill Creek|Stream|CA|Colusa|39.2390547|-122.5447078|39.2475|-122.5611111|696|Hough Springs|01/19/1981|05/31/2016
264187|North Fork Mingo Creek|Stream|CA|Humboldt|40.7901373|-123.5714338|40.7851427|-123.077253|278|Hennessy Peak|01/19/1981|03/25/2016
264189|North Fork Montgomery Creek|Stream|CA|Shasta|40.8273782|-121.883884|40.795434|-121.7936038|859|Montgomery Creek|01/19/1981|02/01/2016
264190|North Fork Nosoni Creek|Stream|CA|Shasta|40.9145969|-122.2000044|40.9447222|-122.1633333|412|Bollibokka Mountain|01/19/1981|02/01/2016
264191|North Fork Oak Creek|Stream|CA|Inyo|36.8321551|-118.2506528|36.8110459|-118.3806532|1335|Independence|01/19/1981|08/10/2016
264192|North Fork East Fork Hayfork Creek|Stream|CA|Trinity|40.5093128|-123.0011353|40.5583333|-122.9988889|953|Hoosimbim Mountain|01/19/1981|04/12/2016
264193|North Fork Oregon Creek|Stream|CA|Sierra|39.488507|-120.8538356|39.5121186|-120.827168|1359|Alleghany|01/19/1981|06/16/2016
264194|North Fork Papoose Creek|Stream|CA|Trinity|40.7968128|-122.6991873|40.8255556|-122.6794444|754|Papoose Creek|01/19/1981|02/09/2016
264195|North Fork Perry Aiken Creek|Stream|CA|Mono|37.6575174|-118.1351471|37.6286111|-118.2413889|1892|Juniper Mountain|01/19/1981|10/19/2017
264196|North Fork Philpot Creek|Stream|CA|Trinity|40.4659782|-123.1897489|40.4844444|-123.1963889|795|Dubakella Mountain|01/19/1981|02/18/2016
264197|North Fork Pit River|Stream|CA|Modoc|41.4735036|-120.5580115|41.6576689|-120.467177|1326|Alturas|01/19/1981|09/07/2016
264198|North Fork Plum Creek|Stream|CA|Tehama|40.3159907|-121.9049892|40.3221022|-121.840265|576|Inskip Hill|01/19/1981|02/01/2016
264199|North Fork Prosser Creek|Stream|CA|Nevada|39.3818503|-120.2399225|39.3671269|-120.3418694|1861|Hobart Mills|01/19/1981|06/16/2016
264200|North Fork Ramelli Creek|Stream|CA|Plumas|39.9901798|-120.2457636|39.985735|-120.2863207|1874|Frenchman Lake|01/19/1981|09/07/2016
264201|North Fork Rattlesnake Creek|Stream|CA|Tehama|39.958493|-121.856093|39.9719444|-121.8288889|360|Campbell Mound|01/19/1981|02/01/2016
264202|North Fork Red Bank Creek|Stream|CA|Tehama|40.1179317|-122.4547251|40.1184864|-122.6350066|162|Red Bank|01/19/1981|02/01/2016
264203|North Fork Rock Creek|Stream|CA|Shasta|41.0704374|-121.7544357|41.0898817|-121.776659|1204|Skunk Ridge|01/19/1981|02/09/2016
264204|North Fork Sacramento River|Stream|CA|Siskiyou|41.2862625|-122.3769576|41.3002778|-122.4805556|1033|Mount Eddy|01/19/1981|02/09/2016
264205|North Fork Salmon River|Stream|CA|Siskiyou|41.2567986|-123.3233841|41.4156885|-123.2081023|364|Forks of Salmon|01/19/1981|02/09/2016
264206|North Fork Salt Creek|Stream|CA|Shasta|40.9212624|-122.2788959|40.9397222|-122.2772222|604|Hanland Peak|01/19/1981|02/09/2016
264208|North Fork Scorpion Creek|Stream|CA|Trinity|41.101535|-122.6969673|41.1127778|-122.6563889|821|Carrville|01/19/1981|02/18/2016
264209|North Fork Shannon Canyon|Valley|CA|Inyo|37.2190966|-118.3917729|37.2102778|-118.4333333|1616|Coyote Flat|01/19/1981|08/10/2016
264210|North Fork Shotgun Creek|Stream|CA|Shasta|41.0584837|-122.3905681|41.0933333|-122.4688889|573|Chicken Hawk Hill|01/19/1981|02/09/2016
264211|North Fork Slate Creek|Stream|CA|Shasta|40.9834821|-122.474738|41.0304266|-122.4841831|546|Lamoine|01/19/1981|02/09/2016
264212|North Fork Smith River|Stream|CA|Del Norte|41.8478908|-123.968964|42.1378877|-123.9470222|96|Gasquet|01/19/1981|02/25/2016
264213|North Fork Soctish Creek|Stream|CA|Humboldt|41.084295|-123.7278371|41.1225|-123.7436111|204|Hoopa|01/19/1981|02/25/2016
264214|North Fork Soldier Creek|Stream|CA|El Dorado|38.7940706|-120.5118683|38.805182|-120.4893674|1285|Pollock Pines|01/19/1981|06/22/2016
264215|North Fork Squaw Creek|Stream|CA|Shasta|40.9123761|-122.1172243|40.9973765|-122.1238917|413|Bollibokka Mountain|01/19/1981|02/09/2016
264217|North Fork Trinity River|Stream|CA|Trinity|40.7704202|-123.1275316|41.073471|-123.1650406|414|Helena|01/19/1981|02/26/2016
264218|North Fork Weber Creek|Stream|CA|El Dorado|38.7146258|-120.7143761|38.7457369|-120.5671484|638|Camino|01/19/1981|06/22/2016
264219|North Fork Willow Creek|Stream|CA|Inyo|36.8529872|-117.9492522|36.8566667|-117.9866667|998|Pat Keyes Canyon|06/14/2000|08/10/2016
264221|North Fork Wolf Creek|Stream|CA|Lake|39.1262805|-122.6469309|39.1469444|-122.6666667|635|Bartlett Springs|01/19/1981|03/09/2016
264225|North Guard Creek|Stream|CA|Fresno|36.7673638|-118.4718788|36.7310224|-118.4905517|2245|Mount Clarence King|01/19/1981|12/30/2011
264227|North Honcut Creek|Stream|CA|Butte|39.314362|-121.603353|39.4961263|-121.3773394|22|Honcut|01/19/1981|02/01/2016
264229|North Miller Creek|Stream|CA|Placer|39.0351849|-120.2174128|39.055|-120.2025|2163|Homewood|01/19/1981|05/31/2016
264234|North Sly Park Creek|Stream|CA|El Dorado|38.7310157|-120.473256|38.7277778|-120.4277778|1178|Old Iron Mountain|01/19/1981|05/31/2016
264235|North Post Creek|Stream|CA|Trinity|40.4043118|-123.2686379|40.4544444|-123.2730556|870|Naufus Creek|01/19/1981|02/09/2016
264236|North Rattlesnake Creek|Stream|CA|Trinity|40.3837565|-123.297527|40.4427778|-123.3133333|774|Naufus Creek|01/19/1981|02/09/2016
